INDEX NAME1 R1 G1 M1 A1 C1 NAME2 R2 G2 M2 A2 C2
110 J134632.13+642325.2 8.000000e+00 1.040881e-01 0.000000e+00 4.211831e-02 8.020691e-02 J104833.59+475914.7 7.000000e+00 1.323646e-01 0.000000e+00 7.540544e-02 8.770851e-02
111 J134632.13+642325.2 8.000000e+00 1.040881e-01 0.000000e+00 4.211831e-02 8.020691e-02 J082403.67+515415.7 9.000000e+00 1.337462e-01 2.982022e-04 5.058745e-02 2.156785e-01
112 J134632.13+642325.2 8.000000e+00 1.040881e-01 0.000000e+00 4.211831e-02 8.020691e-02 J082443.29+295923.6 8.000000e+00 1.299161e-01 0.000000e+00 1.279923e-01 1.551116e-01
113 J134632.13+642325.2 8.000000e+00 1.040881e-01 0.000000e+00 4.211831e-02 8.020691e-02 J023310.79-074813.4 9.000000e+00 1.215870e-01 1.208325e-04 6.427792e-02 1.615464e-01
114 J134632.13+642325.2 8.000000e+00 1.040881e-01 0.000000e+00 4.211831e-02 8.020691e-02 J111835.82+002511.2 1.000000e+01 1.324753e-01 0.000000e+00 3.155773e-02 1.115210e-01
115 J115341.78+461242.3 1.300000e+01 1.754072e-01 9.400372e-06 8.315040e-02 1.877990e-01 J093917.26+363343.9 1.300000e+01 1.943463e-01 5.215359e-06 9.543085e-02 2.367672e-01
116 J115341.78+461242.3 1.300000e+01 1.754072e-01 9.400372e-06 8.315040e-02 1.877990e-01 J113446.25+025515.7 1.000000e+01 1.576895e-01 2.826422e-05 1.069643e-01 1.768446e-01
117 J115341.78+461242.3 1.300000e+01 1.754072e-01 9.400372e-06 8.315040e-02 1.877990e-01 J111038.86+034519.6 8.000000e+00 1.403447e-01 1.154357e-05 1.144535e-01 1.666198e-01
118 J115341.78+461242.3 1.300000e+01 1.754072e-01 9.400372e-06 8.315040e-02 1.877990e-01 J135857.98+614050.6 1.000000e+01 1.217508e-01 8.651124e-05 4.846330e-02 2.032191e-01
119 J115341.78+461242.3 1.300000e+01 1.754072e-01 9.400372e-06 8.315040e-02 1.877990e-01 J082854.33+343906.0 1.700000e+01 1.574769e-01 2.815931e-05 3.269888e-01 3.649607e-01
120 J140040.57-015518.3 9.000000e+00 1.149889e-01 0.000000e+00 3.229016e-02 6.722468e-02 J082443.29+295923.6 8.000000e+00 1.299161e-01 0.000000e+00 1.279923e-01 1.551116e-01
121 J140040.57-015518.3 9.000000e+00 1.149889e-01 0.000000e+00 3.229016e-02 6.722468e-02 J104833.59+475914.7 7.000000e+00 1.323646e-01 0.000000e+00 7.540544e-02 8.770851e-02
122 J140040.57-015518.3 9.000000e+00 1.149889e-01 0.000000e+00 3.229016e-02 6.722468e-02 J082403.67+515415.7 9.000000e+00 1.337462e-01 2.982022e-04 5.058745e-02 2.156785e-01
123 J140040.57-015518.3 9.000000e+00 1.149889e-01 0.000000e+00 3.229016e-02 6.722468e-02 J101658.93+132357.5 7.000000e+00 1.222459e-01 6.128665e-05 1.091422e-01 1.074049e-01
124 J140040.57-015518.3 9.000000e+00 1.149889e-01 0.000000e+00 3.229016e-02 6.722468e-02 J111835.82+002511.2 1.000000e+01 1.324753e-01 0.000000e+00 3.155773e-02 1.115210e-01
125 J092438.89+560747.0 9.000000e+00 1.261259e-01 1.296954e-04 1.134065e-01 2.291026e-01 J141026.83-004956.6 1.200000e+01 1.312697e-01 1.291640e-05 9.728710e-02 2.333661e-01
126 J092438.89+560747.0 9.000000e+00 1.261259e-01 1.296954e-04 1.134065e-01 2.291026e-01 J211224.69+112431.4 1.600000e+01 1.344463e-01 5.710215e-03 7.593990e-02 2.102823e-01
127 J092438.89+560747.0 9.000000e+00 1.261259e-01 1.296954e-04 1.134065e-01 2.291026e-01 J082825.87+250052.7 1.200000e+01 1.271282e-01 2.052245e-04 1.726159e-01 2.175762e-01
128 J092438.89+560747.0 9.000000e+00 1.261259e-01 1.296954e-04 1.134065e-01 2.291026e-01 J110158.99+451340.9 1.400000e+01 1.239902e-01 8.743771e-06 2.713680e-01 2.435064e-01
129 J092438.89+560747.0 9.000000e+00 1.261259e-01 1.296954e-04 1.134065e-01 2.291026e-01 J230442.82-093345.3 1.400000e+01 1.236619e-01 6.118676e-05 1.594792e-01 3.249263e-01
130 J164721.48+444209.8 7.000000e+00 1.296952e-01 1.583001e-03  1.880451e-01 J103443.72+110310.7 9.000000e+00 1.142537e-01 1.987731e-04 2.053185e-01 2.996314e-01
131 J164721.48+444209.8 7.000000e+00 1.296952e-01 1.583001e-03  1.880451e-01 J114930.79+424541.1 1.000000e+01 1.244455e-01 2.479282e-04 6.875259e-02 1.466938e-01
